#START7777
# YYMMDDHHMI   STN IW IR IX CH VV CA  WD   WS    TA    TD    HM     PA     PS PT     PR     RN RH WC WP CD CL CM CT  S19    TM    Tm  S33  S34  S35  S36  S37  S28  S29
#        UTC    ID -- -- -- -- --  8 deg  m/s     C     C     %    hPa    hPa --    hPa     mm 6h -- --  8 -- -- -- ----     C     C ---- ---- ---- ---- ---- ---- ----
202211300900 47940  4  4  7 -9 70 -9  20  7.5  20.5  17.3  81.9 1018.4 1019.3  3    1.1  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47942  4  4  7 -9 59 -9  10  9.5  19.4  16.3  82.3 1016.5 1020.0  3    0.8  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47945  4  4  5 -9 69 -9  20  6.0  23.1  20.1  83.2 1015.0 1017.4  3    1.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47971  4  4  5 -9 67 -9 310  1.5  21.9  20.5  91.8 1016.5 1017.5  3    1.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47991  4  4  6 -9 -9 -9  90 12.5  25.6  18.5  64.9 1017.2 1018.2  3    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47090  4  3  6  9 84  0 270  3.5  -2.7 -23.2  18.9 1026.0 1028.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47093  4  3  6  9 -9  0 250  2.5  -5.1 -19.6  31.0 1020.1 1032.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47095  4  3  6  9 84  0 290  1.5  -6.5 -17.6  40.9 1013.3 1033.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47097  4  3  6  9 84  0 270  1.0  -4.2 -16.4  38.0 1023.4 1033.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47098  4  3  6  9 80  0 290  3.0  -7.0 -14.9  53.3 1018.6 1033.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47099  4  3  6  9 83  0 320  2.5  -7.1 -15.5  51.1 1030.9 1034.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47100  4  3  6  9 84  0 270  6.0  -9.7 -26.5  24.0  933.4 1030.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47101  4  3  2  9 84  0 250  4.0  -4.2 -18.4  32.1 1022.5 1032.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47102  4  4  1  5 82  6 340  6.5  -3.0  -8.4  66.3 1028.7 1033.4 -1  -99.0  -99.0  0 70 77  6  5  0  0 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47104  4  3  2  9 70  2 290  0.5  -2.4 -18.9  26.9 1018.6 1028.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47105  4  3  6  9 84  1 290  3.5  -1.2 -17.8  27.0 1025.2 1028.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47106  4  3  6  9 83  1 320  4.0   0.2 -20.1  20.1 1023.7 1028.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47108  4  3  2  9 70  0 270  2.5  -5.4 -14.9  47.1 1022.1 1033.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47112  4  3  2  9 83  0 320  4.5  -5.7 -12.8  57.3 1024.6 1033.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47114  4  3  6  9 84  0 290  1.5  -3.4 -17.7  32.1 1013.0 1032.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47115  4  4  1  6 84  6 200  2.5   0.9  -6.4  58.1  998.1 1025.8 -1  -99.0  -99.0  0 22 72  6  5  0  0 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47119  4  3  2  9 70  0 290  2.5  -5.6 -11.7  62.1 1028.7 1033.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47121  4  3  6  9 84  0 270  1.5  -3.8 -17.4  33.9 1000.7 1031.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47127  4  3  6  9 78  0 270  3.5  -4.0 -16.2  38.1 1017.4 1032.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47129  4  3  6  5 84  7 320  3.0  -2.8  -9.7  59.0 1030.4 1033.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47130  4  3  6  9 84  4 270  3.0  -1.0 -17.2  28.0 1022.1 1028.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47131  4  3  2  9 84  9 290  1.5  -3.3 -12.7  48.2 1025.7 1033.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47133  4  3  2  9 84  5 320  3.0  -4.1 -13.5  47.9 1024.6 1033.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47135  4  3  6  9 84  6 290  5.0  -4.9 -14.7  46.1 1000.7 1032.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47136  4  3  2  9 84  7 290  4.0  -3.3 -16.2  36.1 1013.6 1031.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47137  4  3  6  9 84  6 230  2.0  -3.6 -14.6  42.2 1018.9 1031.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47138  4  3  2  9 70  7 270  3.0   0.4 -17.8  24.1 1029.1 1029.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47140  4  3  6  9 84  6 320  3.0  -2.6 -11.3  51.2 1030.7 1034.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47143  4  3  2  9 70  7 250  4.5  -1.0 -12.0  43.0 1024.3 1031.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47145  4  4  6  9 83  5 290  1.0  -4.1 -12.0  54.1 1022.6 1033.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47146  4  3  2  9 70  3 340  3.0  -2.7  -9.8  58.1 1025.5 1033.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47150  4  3  6  6 82  5  20  2.5  -2.8  -9.9  58.0 1031.5 1032.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47152  4  3  2  9 70  9 320  4.5   0.5 -19.3  21.0 1018.4 1028.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47154  4  3  6  9 84  6 320  1.0  -1.8 -13.9  39.1 1025.7 1032.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47155  4  3  2  9 84  6  90  1.5  -0.1 -17.3  26.0 1025.4 1029.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47156  4  3  2  9 70  7  50  3.0  -1.0 -10.1  50.0 1023.2 1032.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47157  4  3  6  9 84  6 360  2.5  -2.2 -13.7  40.9 1001.9 1031.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47159  4  3  2  9 84  9 360  3.0   1.4 -16.5  25.0 1018.7 1027.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47162  4  3  6  9 70  6  20  5.5   2.2  -9.1  42.9 1025.7 1029.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47165  4  4  1  5 84  6  50  3.0  -0.7  -3.7  80.1 1026.2 1031.9 -1  -99.0  -99.0  0 26 82  6  5  0  0 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47168  4  3  2  9 70  6 360  5.0   0.2 -10.3  45.1 1021.8 1030.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47169  4  3  2  5 82  9 360 11.5   2.6  -2.1  71.1 1021.7 1031.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47170  4  3  6  5 70  6 340  2.5   0.8  -4.8  66.1 1027.3 1031.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47171  4  3  6  9 70  7  20  2.0  -2.7 -10.2  56.3 1024.3 1033.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47172  4  3  6  4 84  9 340  3.5  -1.9  -9.3  56.9 1025.0 1032.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47173  4  3  6  9 83  9  50  1.5  -2.9 -10.6  55.3 1015.9 1033.1 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47174  4  3  6  9 70  6 270  2.5  -2.0  -9.8  55.1 1010.1 1031.2 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47177  4  3  2  6 82  9  20  1.0  -3.3  -9.5  62.2 1030.3 1033.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47184  4  3  2  4 84  9  50  7.5   4.4  -0.9  68.4 1029.3 1031.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47185  4  4  6  5 84  9 360 11.5   5.3  -0.5  66.1 1020.8 1029.7 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47188  4  3  6  6 81  9 200  4.0   3.4  -3.2  61.9 1027.9 1030.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47189  4  3  2  9 84  9 250  1.0   5.3  -0.5  66.1 1021.9 1028.4 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47192  4  3  6  9 62  7 340  2.5   0.5 -13.9  33.0 1026.7 1030.5 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47401  4  4  7 -9 70 -9 270  8.5  -4.8 -12.2  56.1 1007.8 1009.3  1    1.6  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47402  4  4  7 -9 36 -9 270  4.5  -5.0  -8.9  74.1 1009.7 1010.8  1    2.7  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47404  4  4  7 -9 26 -9 260  9.5  -3.0  -9.4  61.3 1010.9 1012.1  0    1.9  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47405  4  4  7 -9 66 -9 260  4.5  -4.2  -9.2  68.1 1009.3 1011.3  1    3.2  -99.0  0 24 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47406  4  4  7 -9  2 -9 270 10.5  -3.9  -5.3  90.0 1010.1 1013.3  1    2.3  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47407  4  4  7 -9 70 -9 280  6.0  -4.3  -7.5  78.3  995.5 1013.4  1    3.1  -99.0  0 24 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47409  4  4  5 -9 70 -9 290  7.0  -0.3  -7.5  58.2 1003.9 1009.4  3    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47411  4  4  7 -9 68 -9 240  5.5  -3.7  -8.7  68.2 1011.7 1015.1  1    2.4  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47412  4  4  6 -9 -9 -9 300  1.5  -3.1  -6.7  76.1 1012.2 1015.6  1    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47413  4  4  5 -9 70 -9 240  6.0  -3.2  -9.8  60.3 1008.5 1015.1  1    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47417  4  4  5 -9 70 -9 320  4.5  -0.4 -10.3  47.1 1005.7 1011.2  3    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47418  4  4  5 -9 70 -9 270 11.5   2.5  -8.8  43.0 1005.3 1010.3  1    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47420  4  4  5 -9 70 -9 260  9.5   3.5  -7.9  43.0 1005.3 1008.7  1    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47421  4  4  7 -9 38 -9 300  3.0  -3.2  -8.3  67.8 1011.8 1016.3  1    1.5  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47423  4  4  7 -9 57 -9 270 12.0  -1.8  -8.3  61.1 1010.4 1016.7  1    3.5  -99.0  0 24 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47424  4  4  5 -9 70 -9 270  5.5  -2.3 -12.9  44.0 1015.4 1016.4  1    3.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47426  4  4  5 -9 70 -9 290  8.5   1.0  -6.8  56.0 1008.5 1013.3  3    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47428  4  4  7 -9 24 -9 280  6.5  -1.1  -4.9  75.3 1016.1 1017.6  1    2.0  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47430  4  4  5 -9 70 -9 300  7.0  -1.9  -7.6  65.0 1011.8 1017.4  1    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47433  4  4  7 -9 30 -9 210  5.5  -5.4  -6.8  89.8  992.1 1016.1  1    2.2  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47435  4  4  7 -9 62 -9 260  6.0  -3.3  -9.1  64.2 1008.3 1010.5  1    2.7  -99.0  0 72 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47440  4  4  5 -9 70 -9 270  8.5   1.7 -12.1  35.1 1007.0 1011.3  1    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47512  4  4  5 -9 70 -9 240  2.5   8.0   1.2  62.1 1011.1 1015.8  1    4.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47520  4  4  7 -9 70 -9 290  5.0   5.3   2.1  79.8 1005.6 1018.2  1    3.6  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47570  4  4  5 -9 70 -9 270  5.0   6.9   4.6  85.3  992.3 1018.3  1    4.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47574  4  4  7 -9 70 -9 270  6.5   1.0  -2.9  75.2 1011.5 1020.1  1    3.2  -99.0  0 24 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47575  4  4  7 -9 70 -9 270  8.0   1.4  -3.5  69.8 1017.3 1017.8  1    2.5  -99.0  0 71 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47576  4  4  7 -9 70 -9 280  5.0   1.1  -4.5  66.2 1015.3 1015.9  0    1.9  -99.0  0 24 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47581  4  4  7 -9 70 -9 320  3.5   2.0  -0.7  82.3 1012.9 1016.5  1    2.3  -99.0  0 23 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47582  4  4  7 -9 70 -9 320  5.0   4.1   0.3  76.2 1016.8 1019.5  1    3.8  -99.0  0 67 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47584  4  4  7 -9 70 -9  90  1.0   4.3  -0.3  72.0  997.7 1016.9  1    3.8  -99.0  0 23 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47585  4  4  7 -9 70 -9 340  2.5   4.8   2.5  85.0 1008.9 1014.7  1    3.3  -99.0  0 23 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47587  4  4  7 -9 65 -9 320  8.5   5.7   1.3  73.3 1018.7 1019.3  1    3.3  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47588  4  4  7 -9 70 -9  20  2.5   6.2   2.7  78.3  998.9 1017.8  1    4.1  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47590  4  4  6 -9 -9 -9 360  5.5   8.3   1.9  64.0 1011.2 1016.6  1    5.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47592  4  4  5 -9 70 -9 340  6.0   7.0   0.2  61.9 1011.4 1016.7  1    5.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47595  4  4  5 -9 70 -9 300  6.0   9.5   2.6  62.0 1008.1 1016.5  2    5.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47597  4  4  5 -9 70 -9  40  3.0   8.2   2.7  68.2  972.8 1015.5  1    5.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47598  4  4  5 -9 70 -9 340 10.0  13.9   3.7  50.1 1012.9 1013.5  3    4.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47600  4  4  7 -9 60 -9 360  6.0   6.6   3.1  78.3 1020.4 1021.2  1    1.9  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47602  4  4  7 -9 57 -9 340  9.0   6.4   3.4  81.1 1019.2 1020.1  1    3.0  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47604  4  4  6 -9 -9 -9 340  5.0   7.2   4.9  85.3 1019.0 1019.7  1    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47605  4  4  7 -9 70 -9  80  3.0   8.8   7.4  90.9 1016.0 1020.1  0    0.6  -99.0  0 23 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47606  4  4  7 -9 64 -9 240  2.0   8.2   7.1  92.8 1019.1 1020.7  1    1.5  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47607  4  4  7 -9 64 -9 230  1.5   8.7   7.5  92.2 1018.6 1020.7  1    1.2  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47610  4  4  5 -9 70 -9  70  5.0   6.6   3.9  82.9  967.9 1018.4  1    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47612  4  4  7 -9 45 -9 290  1.0   8.3   7.9  97.3 1018.2 1020.0  0    1.4  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47615  4  4  5 -9 70 -9  10  4.0  14.4  10.8  79.0  995.9 1012.5  3    3.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47616  4  4  7 -9 66 -9 260  2.0  10.0   5.4  73.1 1018.7 1020.8  0    1.3  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47617  4  4  7 -9 70 -9 280  2.0   6.4   3.7  82.8  952.5 1019.6  1    2.5  -99.0  0 23 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47618  4  4  5 -9 70 -9 350  4.0   6.7   2.2  73.0  945.1 1017.6  1    4.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47620  4  4  5 -9 70 -9 280  8.0   7.1   4.3  82.3  927.3 1016.6  3    3.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47622  4  4  5 -9 70 -9 240  2.5   4.6   2.3  85.0  899.8  -99.0  1    2.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47624  4  4  5 -9 70 -9 340  5.5  12.2   1.8  49.0 1000.8 1014.4  3    4.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47626  4  4  5 -9 70 -9 290  5.5  13.8   3.9  51.2 1009.4 1013.2  2    4.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47629  4  4  5 -9 70 -9 350  2.5  14.4  11.2  81.1 1008.8 1012.5  3    3.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47631  4  4  7 -9 65 -9 270  3.5   9.9   6.3  78.3 1019.2 1020.7  0    1.5  -99.0  0 61 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47632  4  4  5 -9 70 -9 320  3.0  12.2   3.2  54.1 1016.2 1018.3  1    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47636  4  4  6 -9 -9 -9 310  5.5  11.8   5.7  66.2 1010.4 1017.2  1    2.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47637  4  4  5 -9 70 -9  30  2.5  10.8   6.9  76.8  952.9 1014.9  2    3.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211301000 47638  4  4  5 -9 70 -9 310  5.0  17.3   5.0  44.2  978.2 1010.8  3    3.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
